Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
INN13241,2,2,96,2018,4,10,Online,76.93,Not_Canceled
INN13242,0,2,27,2018,7,6,Online,231,Canceled
INN13243,0,3,8,2017,8,19,Online,81,Not_Canceled
INN13244,0,5,1,2018,4,12,Offline,120,Not_Canceled
INN13245,0,4,191,2018,8,30,Online,84.43,Canceled
INN13246,0,3,77,2018,9,21,Online,127.38,Not_Canceled
INN13247,0,2,265,2018,6,24,Offline,115,Canceled
INN13248,1,2,0,2018,3,7,Offline,75,Not_Canceled
INN13249,0,2,164,2017,10,2,Offline,100,Not_Canceled
INN13250,1,2,12,2018,5,30,Online,100.87,Canceled
INN13251,1,3,45,2018,6,30,Online,126.9,Canceled
INN13252,0,3,63,2018,1,19,Offline,71,Not_Canceled
INN13253,0,3,2,2018,6,8,Online,73.07,Not_Canceled
INN13254,0,2,346,2018,9,13,Offline,90,Not_Canceled
INN13255,2,0,75,2018,4,17,Online,99,Not_Canceled
INN13256,0,3,304,2018,11,3,Offline,89,Canceled
INN13257,0,1,3,2018,4,29,Offline,127.8,Not_Canceled
INN13258,0,1,28,2017,10,29,Offline,130,Not_Canceled
INN13259,1,2,305,2018,11,4,Offline,89,Canceled
INN13260,2,2,22,2018,2,12,Online,80.8,Canceled
INN13261,1,0,1,2018,12,5,Online,88,Not_Canceled
INN13262,0,2,12,2018,6,8,Offline,90,Not_Canceled
INN13263,0,1,80,2018,9,29,Online,125.1,Canceled
INN13264,1,2,54,2018,11,11,Online,96,Not_Canceled
INN13265,0,2,85,2018,4,7,Online,95.5,Not_Canceled
INN13266,0,1,152,2018,1,20,Offline,71,Not_Canceled
INN13267,0,3,14,2018,6,28,Online,152.67,Canceled
INN13268,0,2,5,2017,8,18,Corporate,65,Not_Canceled
INN13269,0,1,2,2017,9,30,Offline,112.2,Not_Canceled
INN13270,0,3,1,2018,2,10,Online,91.33,Not_Canceled
INN13271,1,1,79,2018,4,2,Online,87.3,Canceled
INN13272,1,0,5,2018,8,21,Online,167,Canceled
INN13273,1,3,210,2017,10,8,Offline,86,Canceled
INN13274,0,1,11,2018,1,22,Online,68.5,Not_Canceled
INN13275,0,2,11,2018,1,1,Offline,61.5,Not_Canceled
INN13276,1,2,136,2018,5,30,Online,105.6,Canceled
INN13277,0,4,27,2018,12,7,Online,171.44,Not_Canceled
INN13278,0,1,1,2017,9,15,Complementary,0,Not_Canceled
INN13279,0,2,32,2017,11,20,Offline,73,Not_Canceled
INN13280,2,4,98,2018,5,21,Online,132.6,Not_Canceled
INN13281,2,2,6,2017,8,30,Online,95.5,Not_Canceled
INN13282,0,2,92,2018,4,19,Online,96.3,Canceled
INN13283,0,0,6,2017,11,11,Online,0,Not_Canceled
INN13284,0,3,37,2018,3,24,Online,126.6,Not_Canceled
INN13285,2,2,110,2018,4,10,Online,93.08,Not_Canceled
INN13286,0,1,0,2018,9,27,Online,138.99,Not_Canceled
INN13287,1,2,1,2018,6,17,Offline,75,Not_Canceled
INN13288,1,0,12,2018,12,5,Online,88,Not_Canceled
INN13289,1,2,418,2018,9,26,Offline,107,Canceled
INN13290,2,2,119,2018,6,26,Online,83.83,Not_Canceled
INN13291,1,0,3,2018,11,21,Corporate,65,Canceled
INN13292,1,3,24,2018,4,11,Online,123.5,Canceled
INN13293,0,2,19,2018,7,27,Online,139,Not_Canceled
INN13294,0,1,13,2018,11,10,Online,260,Not_Canceled
INN13295,2,3,56,2018,3,5,Online,64.75,Not_Canceled
INN13296,2,4,52,2018,8,26,Online,150.9,Not_Canceled
INN13297,0,1,47,2017,12,24,Online,81,Not_Canceled
INN13298,0,2,15,2017,12,17,Complementary,0,Not_Canceled
INN13299,1,2,48,2018,11,4,Online,79.2,Not_Canceled
INN13300,0,1,6,2018,10,13,Online,108.05,Not_Canceled
INN13301,0,2,23,2017,9,17,Online,104.5,Not_Canceled
INN13302,1,3,189,2018,8,8,Offline,72.25,Canceled
INN13303,2,5,98,2018,7,2,Online,130.5,Not_Canceled
INN13304,0,3,109,2018,11,17,Online,90,Not_Canceled
INN13305,0,2,60,2018,11,18,Offline,75,Not_Canceled
INN13306,0,3,151,2018,1,19,Offline,80,Not_Canceled
INN13307,0,1,42,2017,10,6,Online,86.4,Canceled
INN13308,0,1,20,2018,4,2,Online,221,Canceled
INN13309,2,0,275,2018,4,17,Offline,110,Canceled
INN13310,2,3,14,2018,4,7,Online,137.7,Canceled
INN13311,1,2,53,2018,11,18,Offline,75,Not_Canceled
INN13312,0,3,172,2018,8,23,Online,102.3,Canceled
INN13313,0,1,105,2018,4,6,Offline,75,Canceled
INN13314,1,2,53,2018,6,27,Online,101.1,Canceled
INN13315,2,1,25,2018,12,17,Online,96,Not_Canceled
INN13316,2,2,77,2018,5,8,Online,126.9,Not_Canceled
INN13317,1,3,3,2017,8,17,Corporate,99,Canceled
INN13318,0,4,107,2018,8,24,Online,152.1,Canceled
INN13319,0,4,97,2018,4,27,Online,99.45,Not_Canceled
INN13320,0,3,150,2018,9,6,Offline,80.75,Not_Canceled
INN13321,0,3,166,2018,11,1,Offline,110,Canceled
INN13322,2,3,110,2018,12,16,Online,119,Canceled
INN13323,2,3,49,2018,11,6,Online,157.76,Not_Canceled
INN13324,0,2,102,2017,10,16,Offline,101.5,Canceled
INN13325,0,2,49,2018,3,23,Online,99,Canceled
INN13326,1,0,58,2018,3,28,Online,123.3,Canceled
INN13327,0,1,17,2018,1,21,Online,80.3,Not_Canceled
INN13328,2,1,7,2018,1,16,Online,78.3,Not_Canceled
INN13329,0,2,320,2018,8,18,Offline,115,Canceled
INN13330,0,1,34,2017,9,15,Corporate,65,Canceled
INN13331,2,3,39,2018,2,11,Online,80.3,Not_Canceled
INN13332,1,0,0,2018,10,10,Online,120,Not_Canceled
INN13333,2,0,2,2018,7,10,Complementary,0,Not_Canceled
INN13334,0,4,91,2018,12,27,Online,136.43,Not_Canceled
INN13335,1,2,70,2018,4,4,Online,96.3,Not_Canceled
INN13336,0,3,28,2017,10,7,Online,107.53,Not_Canceled
INN13337,1,1,180,2018,7,23,Online,112.5,Canceled
INN13338,0,1,30,2018,10,6,Online,97.02,Canceled
INN13339,1,3,51,2018,3,21,Online,83.3,Not_Canceled
INN13340,0,1,1,2018,1,29,Online,90,Not_Canceled
INN13341,0,1,65,2018,4,23,Online,118.8,Not_Canceled
INN13342,1,1,8,2018,11,14,Online,103,Not_Canceled
INN13343,1,2,74,2018,7,22,Online,142.5,Not_Canceled
INN13344,1,3,22,2018,9,26,Online,154,Canceled
INN13345,0,4,6,2018,12,28,Online,119,Not_Canceled
INN13346,0,3,97,2017,12,29,Offline,62,Not_Canceled
INN13347,0,1,58,2018,3,24,Online,88.2,Canceled
INN13348,0,3,63,2018,9,8,Online,149.4,Canceled
INN13349,1,1,60,2017,9,21,Offline,65,Not_Canceled
INN13350,0,1,221,2018,8,12,Offline,80,Canceled
INN13351,2,1,14,2018,4,17,Online,89,Canceled
INN13352,0,4,146,2018,6,1,Online,100.3,Canceled
INN13353,0,2,292,2018,7,21,Offline,115,Canceled
INN13354,2,2,258,2018,10,29,Online,88.83,Not_Canceled
INN13355,1,2,62,2018,4,1,Online,106.2,Not_Canceled
INN13356,0,1,8,2018,7,26,Corporate,65,Not_Canceled
INN13357,2,3,303,2018,8,19,Offline,78,Canceled
INN13358,0,3,109,2018,9,7,Online,129.6,Not_Canceled
INN13359,0,3,75,2018,6,16,Online,130.5,Not_Canceled
INN13360,0,3,132,2018,7,7,Online,139,Canceled
INN13361,1,3,10,2018,1,14,Online,79.3,Not_Canceled
INN13362,0,1,6,2018,11,25,Online,161,Not_Canceled
INN13363,0,4,193,2018,12,28,Online,102.85,Canceled
INN13364,0,3,304,2018,11,3,Offline,89,Canceled
INN13365,2,3,149,2018,1,17,Offline,71,Not_Canceled
INN13366,0,2,133,2018,7,28,Online,121.5,Not_Canceled
INN13367,1,0,3,2018,5,16,Online,64.68,Not_Canceled
INN13368,1,2,7,2018,8,26,Online,147.73,Not_Canceled
INN13369,0,2,131,2018,8,5,Online,76.23,Not_Canceled
INN13370,1,3,22,2018,9,26,Online,91.63,Not_Canceled
INN13371,2,2,243,2017,9,20,Online,80.7,Canceled
INN13372,0,1,12,2018,8,19,Online,220,Canceled
INN13373,0,1,21,2018,3,4,Online,129,Canceled
INN13374,0,2,15,2018,2,12,Online,79,Canceled
INN13375,0,3,8,2017,10,20,Online,129,Not_Canceled
INN13376,1,2,19,2018,12,12,Offline,98,Not_Canceled
INN13377,0,1,55,2018,4,6,Offline,104,Not_Canceled
INN13378,1,1,4,2018,3,7,Corporate,66,Not_Canceled
INN13379,1,3,47,2018,4,28,Online,123.96,Not_Canceled
INN13380,0,3,162,2017,9,17,Offline,60,Canceled
INN13381,1,2,78,2018,10,7,Online,151.2,Not_Canceled
INN13382,0,1,105,2018,9,28,Corporate,65,Not_Canceled
INN13383,1,0,49,2018,8,28,Online,109.8,Not_Canceled
INN13384,0,2,188,2018,6,15,Offline,130,Canceled
INN13385,0,1,22,2018,10,13,Corporate,67,Not_Canceled
INN13386,1,1,157,2018,7,16,Offline,112,Canceled
INN13387,2,3,48,2017,10,18,Online,94.5,Not_Canceled
INN13388,2,1,115,2018,10,9,Online,151.2,Canceled
INN13389,1,3,6,2018,11,28,Online,49.59,Not_Canceled
INN13390,1,5,51,2018,11,15,Online,88.4,Canceled
INN13391,0,2,320,2018,8,18,Offline,115,Canceled
INN13392,1,0,4,2018,1,25,Corporate,64,Not_Canceled
INN13393,0,2,64,2018,5,17,Corporate,130,Not_Canceled
INN13394,0,2,12,2017,10,20,Corporate,130,Not_Canceled
INN13395,0,3,98,2018,4,12,Offline,115.6,Not_Canceled
INN13396,0,1,0,2018,6,7,Online,109,Not_Canceled
INN13397,1,0,17,2018,2,22,Online,85,Canceled
INN13398,1,4,72,2017,7,8,Online,76.5,Not_Canceled
INN13399,0,1,180,2017,10,16,Offline,70,Canceled
INN13400,0,2,22,2018,5,20,Offline,140,Not_Canceled
INN13401,0,4,21,2017,9,29,Online,133.5,Canceled
INN13402,0,1,3,2018,3,3,Online,95,Not_Canceled
INN13403,0,1,105,2018,4,6,Offline,75,Canceled
INN13404,0,1,150,2018,8,27,Online,109.8,Not_Canceled
INN13405,1,5,125,2018,6,27,Online,121.55,Not_Canceled
INN13406,0,1,0,2018,1,30,Complementary,42,Not_Canceled
INN13407,0,3,31,2018,10,27,Online,129,Not_Canceled
INN13408,0,3,104,2018,5,4,Online,110.1,Not_Canceled
INN13409,1,1,301,2018,7,30,Offline,115,Canceled
INN13410,1,1,118,2018,6,6,Offline,110,Not_Canceled
INN13411,0,1,3,2018,11,19,Online,95,Canceled
INN13412,0,3,5,2018,7,14,Online,139,Not_Canceled
INN13413,2,2,47,2018,8,14,Online,170.1,Not_Canceled
INN13414,0,1,14,2018,4,29,Offline,65,Not_Canceled
INN13415,1,2,48,2017,10,2,Online,73.51,Not_Canceled
INN13416,0,1,49,2017,9,22,Corporate,65,Not_Canceled
INN13417,2,1,111,2018,8,6,Online,148.5,Not_Canceled
INN13418,1,0,0,2018,4,3,Online,89,Not_Canceled
INN13419,1,1,159,2018,4,9,Offline,70,Not_Canceled
INN13420,1,3,104,2018,4,18,Online,72.25,Canceled
INN13421,1,0,0,2018,12,26,Online,83.16,Not_Canceled
INN13422,2,1,89,2018,4,9,Online,79.5,Not_Canceled
INN13423,2,1,117,2017,8,1,Offline,94.5,Canceled
INN13424,1,1,8,2018,6,4,Online,146,Not_Canceled
INN13425,1,1,51,2018,7,11,Online,142.2,Canceled
INN13426,0,1,102,2017,10,16,Offline,109,Not_Canceled
INN13427,2,2,126,2018,10,9,Online,110.7,Not_Canceled
INN13428,0,3,3,2018,8,24,Online,125.67,Not_Canceled
INN13429,0,3,105,2018,10,12,Offline,75,Not_Canceled
INN13430,0,1,156,2018,7,26,Online,105.3,Canceled
INN13431,0,2,6,2017,12,10,Online,0,Not_Canceled
INN13432,0,2,211,2018,5,20,Offline,100,Canceled
INN13433,2,2,98,2018,8,14,Online,78.35,Not_Canceled
INN13434,2,0,36,2018,9,25,Online,90.09,Not_Canceled
INN13435,1,2,70,2018,11,4,Online,93.6,Canceled
INN13436,2,3,1,2018,11,25,Online,70.82,Not_Canceled
INN13437,2,5,261,2018,7,27,Online,65.49,Canceled
INN13438,1,0,5,2018,5,9,Complementary,0,Not_Canceled
INN13439,1,3,110,2018,5,5,Online,101.58,Not_Canceled
INN13440,1,2,57,2018,6,10,Offline,90.67,Not_Canceled
INN13441,0,2,39,2017,8,14,Offline,101.5,Not_Canceled
INN13442,1,2,99,2018,9,5,Online,137.1,Not_Canceled
INN13443,0,1,27,2017,9,24,Online,107.03,Not_Canceled
INN13444,1,0,4,2017,10,12,Corporate,65,Not_Canceled
INN13445,0,1,23,2017,9,4,Online,105,Not_Canceled
INN13446,0,2,23,2017,9,2,Online,96,Not_Canceled
INN13447,0,4,84,2018,5,24,Online,132.6,Canceled
INN13448,2,5,57,2018,3,27,Online,89.78,Not_Canceled
INN13449,2,3,127,2018,10,2,Online,91.48,Not_Canceled
INN13450,1,1,33,2017,9,14,Online,85.5,Not_Canceled
INN13451,1,1,101,2018,7,25,Online,105.3,Canceled
INN13452,0,1,0,2018,5,10,Online,85.93,Not_Canceled
INN13453,2,4,5,2018,11,10,Online,106.21,Not_Canceled
INN13454,2,2,60,2018,12,23,Online,88.4,Not_Canceled
INN13455,0,1,142,2018,8,3,Online,94.5,Not_Canceled
INN13456,0,2,98,2018,4,8,Online,85.6,Canceled
INN13457,2,4,43,2018,10,15,Online,145.2,Not_Canceled
INN13458,2,4,34,2017,10,7,Offline,70.83,Canceled
INN13459,2,2,81,2018,3,18,Offline,59.5,Not_Canceled
INN13460,0,5,230,2018,9,6,Offline,137,Canceled
INN13461,2,2,19,2018,12,31,Online,110.5,Not_Canceled
INN13462,0,1,6,2018,11,8,Corporate,94,Not_Canceled
INN13463,0,1,21,2018,2,11,Online,85,Canceled
INN13464,0,4,45,2018,8,3,Online,161.1,Not_Canceled
INN13465,0,1,17,2018,3,16,Online,109,Not_Canceled
INN13466,1,0,258,2018,10,16,Offline,110,Canceled
INN13467,1,1,18,2018,12,31,Online,129,Not_Canceled
INN13468,0,1,11,2017,11,17,Online,85,Not_Canceled
INN13469,0,1,12,2017,11,25,Corporate,65,Not_Canceled
INN13470,1,1,60,2017,9,21,Online,0,Not_Canceled
INN13471,2,2,122,2018,4,29,Online,95.2,Canceled
INN13472,0,2,58,2018,4,22,Online,118.8,Canceled
INN13473,1,1,3,2018,3,7,Online,103,Not_Canceled
INN13474,1,3,127,2018,4,28,Offline,90,Not_Canceled
INN13475,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN13476,1,2,115,2018,5,16,Online,105.3,Not_Canceled
INN13477,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN13478,0,2,1,2017,11,5,Online,95,Not_Canceled
INN13479,0,2,17,2017,10,16,Offline,48,Not_Canceled
INN13480,0,1,3,2018,3,11,Corporate,75,Not_Canceled
INN13481,1,2,18,2018,12,30,Online,148,Not_Canceled
INN13482,1,3,6,2017,9,14,Online,103.84,Not_Canceled
INN13483,0,2,320,2018,8,18,Offline,115,Canceled
INN13484,2,3,136,2018,8,11,Online,86.36,Not_Canceled
INN13485,1,1,26,2018,11,19,Online,104,Canceled
INN13486,0,1,3,2017,7,11,Offline,104,Not_Canceled
INN13487,1,4,98,2018,11,2,Online,90,Not_Canceled
INN13488,3,7,17,2018,3,4,Online,83.4,Canceled
INN13489,0,3,2,2018,5,26,Online,176,Not_Canceled
INN13490,0,2,31,2018,6,2,Offline,100,Not_Canceled
INN13491,0,1,14,2017,10,15,Offline,100,Not_Canceled
INN13492,0,2,53,2018,11,4,Online,88,Not_Canceled
INN13493,1,4,67,2018,4,4,Online,80.75,Canceled
INN13494,0,1,22,2018,4,19,Online,95,Canceled
INN13495,0,1,14,2018,8,17,Online,109,Canceled
INN13496,0,1,47,2017,12,24,Online,81,Not_Canceled
INN13497,1,1,9,2017,9,7,Online,91.6,Not_Canceled
INN13498,2,2,17,2018,2,12,Online,127,Canceled
INN13499,0,1,1,2018,1,12,Corporate,66,Not_Canceled
INN13500,0,3,45,2018,10,11,Online,108,Not_Canceled
INN13501,0,3,30,2018,2,25,Online,69.9,Canceled
INN13502,0,3,37,2018,10,13,Offline,95,Not_Canceled
INN13503,2,0,2,2017,8,9,Online,99,Not_Canceled
INN13504,1,3,24,2018,11,17,Online,74.8,Not_Canceled
INN13505,2,3,24,2018,5,8,Corporate,95,Not_Canceled
INN13506,0,2,39,2017,8,14,Offline,87,Not_Canceled
INN13507,0,4,2,2018,2,10,Online,117.75,Not_Canceled
INN13508,0,2,41,2018,7,19,Online,161.1,Not_Canceled
INN13509,0,2,112,2018,6,2,Offline,100,Not_Canceled
INN13510,2,1,10,2018,9,18,Online,162.33,Not_Canceled
INN13511,0,3,53,2018,8,30,Online,109.8,Canceled
INN13512,1,2,168,2018,7,4,Online,168.3,Canceled
INN13513,2,3,11,2018,5,29,Online,111.35,Not_Canceled
INN13514,2,0,30,2018,1,31,Online,78.6,Not_Canceled
INN13515,0,2,3,2017,8,11,Online,89,Not_Canceled
INN13516,0,1,1,2018,7,20,Online,108,Not_Canceled
INN13517,0,3,99,2018,10,19,Online,151.2,Canceled
INN13518,0,1,0,2018,1,6,Online,73.9,Not_Canceled
INN13519,0,2,211,2018,5,20,Offline,100,Canceled
INN13520,0,3,14,2018,1,19,Online,77.6,Not_Canceled
INN13521,0,3,3,2017,11,5,Online,105.5,Not_Canceled
INN13522,2,5,138,2018,5,14,Online,105.28,Not_Canceled
INN13523,2,2,77,2017,9,18,Online,89.25,Not_Canceled
INN13524,1,2,188,2018,7,25,Online,90.9,Not_Canceled
INN13525,2,2,174,2018,9,2,Online,119.85,Canceled
INN13526,0,2,18,2018,8,31,Offline,97,Not_Canceled
INN13527,1,0,162,2018,7,25,Online,121.5,Canceled
INN13528,1,2,66,2017,10,9,Offline,75,Not_Canceled
INN13529,0,1,0,2018,6,28,Online,146,Not_Canceled
INN13530,0,2,16,2017,9,9,Online,105,Not_Canceled
INN13531,1,2,43,2018,1,15,Online,60.29,Canceled
INN13532,1,3,196,2018,5,12,Offline,80.75,Not_Canceled
INN13533,0,1,180,2017,10,16,Offline,70,Canceled
INN13534,1,2,6,2018,4,15,Online,157,Not_Canceled
INN13535,2,2,4,2017,12,5,Offline,81.6,Not_Canceled
INN13536,0,2,6,2018,3,2,Corporate,79.5,Not_Canceled
INN13537,0,2,20,2018,2,24,Online,67.22,Not_Canceled
INN13538,0,1,22,2017,11,17,Corporate,71,Not_Canceled
INN13539,2,0,7,2018,2,21,Online,79,Not_Canceled
INN13540,0,4,15,2017,9,8,Online,105,Not_Canceled
INN13541,2,0,2,2017,9,27,Corporate,65,Canceled
INN13542,0,2,29,2018,12,2,Corporate,85,Not_Canceled
INN13543,0,1,8,2018,10,20,Corporate,89,Not_Canceled
INN13544,1,1,3,2018,8,22,Corporate,100,Not_Canceled
INN13545,0,3,92,2018,6,1,Online,140.4,Canceled
INN13546,2,3,63,2018,4,22,Online,73.3,Not_Canceled
INN13547,0,3,150,2018,6,16,Offline,45,Not_Canceled
INN13548,0,3,98,2017,12,29,Offline,52.7,Not_Canceled
INN13549,2,5,41,2018,2,28,Offline,66.29,Not_Canceled
INN13550,0,3,71,2018,5,10,Offline,90,Not_Canceled
INN13551,0,2,32,2018,11,11,Offline,63,Not_Canceled
INN13552,1,0,0,2018,3,20,Offline,75,Not_Canceled
INN13553,0,2,74,2018,10,21,Online,132.3,Canceled
INN13554,1,4,41,2018,5,9,Online,116.1,Canceled
INN13555,1,1,64,2018,8,8,Online,161.1,Not_Canceled
INN13556,2,3,59,2018,5,21,Online,116.1,Canceled
INN13557,2,2,81,2018,3,25,Offline,69.5,Not_Canceled
INN13558,2,0,2,2018,7,24,Corporate,65,Not_Canceled
INN13559,2,1,92,2018,3,26,Offline,100,Canceled
INN13560,1,3,49,2017,11,9,Offline,60,Not_Canceled
INN13561,0,4,101,2018,6,8,Online,87.67,Not_Canceled
INN13562,0,2,56,2018,5,13,Online,140.4,Not_Canceled
INN13563,0,1,0,2018,6,30,Online,107,Not_Canceled
INN13564,1,2,19,2018,5,2,Online,130,Not_Canceled
INN13565,1,2,78,2018,3,25,Offline,100,Canceled
INN13566,2,3,153,2018,8,20,Online,114.75,Canceled
INN13567,2,2,188,2018,7,22,Offline,72.76,Not_Canceled
INN13568,0,3,1,2018,3,16,Online,97,Not_Canceled
INN13569,0,1,17,2017,9,11,Online,76.81,Canceled
INN13570,1,2,304,2018,10,21,Online,74.15,Canceled
INN13571,0,2,47,2018,11,25,Online,156.6,Not_Canceled
INN13572,0,4,236,2018,9,27,Online,84.43,Canceled
INN13573,0,3,29,2018,4,14,Online,102,Not_Canceled
INN13574,1,0,7,2018,4,11,Online,89,Not_Canceled
INN13575,2,4,145,2018,4,29,Online,69.56,Not_Canceled
INN13576,2,3,69,2018,3,13,Online,82.45,Not_Canceled
INN13577,0,1,4,2018,7,8,Corporate,106,Not_Canceled
INN13578,0,1,8,2018,11,23,Online,75.2,Not_Canceled
INN13579,1,2,49,2018,7,1,Online,117.9,Not_Canceled
INN13580,0,2,59,2017,10,29,Offline,85,Not_Canceled
INN13581,1,2,8,2018,2,26,Online,130,Not_Canceled
INN13582,2,1,178,2018,7,23,Online,109.8,Canceled
INN13583,1,1,247,2018,6,6,Offline,90,Not_Canceled
INN13584,2,0,386,2018,10,23,Offline,115,Canceled
INN13585,0,2,172,2018,6,24,Offline,95,Canceled
INN13586,1,4,71,2018,12,7,Online,74.8,Not_Canceled
INN13587,2,1,145,2017,8,29,Offline,94.5,Not_Canceled
INN13588,2,5,96,2018,7,16,Online,191.57,Not_Canceled
INN13589,2,1,117,2017,8,1,Offline,94.5,Not_Canceled
INN13590,2,5,246,2018,12,27,Online,58.36,Not_Canceled
INN13591,0,2,17,2018,3,11,Online,97,Canceled
INN13592,0,1,3,2018,6,11,Online,160.8,Not_Canceled
INN13593,1,2,141,2018,8,29,Online,85.5,Not_Canceled
INN13594,0,2,98,2018,12,2,Online,79.2,Not_Canceled
INN13595,0,2,18,2018,1,21,Online,75,Not_Canceled
INN13596,2,1,63,2018,3,5,Online,80.3,Not_Canceled
INN13597,2,5,226,2018,9,21,Online,119.85,Canceled
INN13598,0,3,213,2018,6,7,Offline,130,Canceled
INN13599,2,4,23,2018,5,21,Online,128.49,Canceled
INN13600,0,2,70,2018,9,15,Online,149.4,Canceled
INN13601,2,3,163,2018,10,23,Online,74.65,Not_Canceled
INN13602,0,1,51,2018,7,15,Online,94.5,Not_Canceled
INN13603,2,1,195,2018,8,13,Online,94.5,Not_Canceled
INN13604,0,1,0,2018,8,4,Online,145,Not_Canceled
INN13605,1,2,127,2018,5,9,Online,105.3,Not_Canceled
INN13606,2,2,40,2018,11,20,Online,57.6,Not_Canceled
INN13607,2,4,11,2018,11,3,Online,96.41,Not_Canceled
INN13608,0,2,280,2018,8,4,Online,73.46,Canceled
INN13609,2,0,101,2018,5,1,Online,103.5,Not_Canceled
INN13610,0,2,346,2018,9,13,Offline,115,Canceled
INN13611,2,4,58,2017,12,27,Offline,78.53,Not_Canceled
INN13612,2,2,82,2018,8,5,Online,117.9,Not_Canceled
INN13613,1,2,84,2018,5,13,Online,114.34,Not_Canceled
INN13614,1,3,13,2017,10,19,Corporate,109,Not_Canceled
INN13615,1,1,128,2018,11,26,Online,90,Canceled
INN13616,0,1,2,2018,5,19,Aviation,110,Not_Canceled
INN13617,0,1,40,2018,5,21,Online,89.4,Canceled
INN13618,2,2,190,2018,7,24,Online,99.95,Not_Canceled
INN13619,1,2,256,2017,9,14,Offline,76.67,Not_Canceled
INN13620,1,2,85,2017,10,23,Online,89.25,Not_Canceled
INN13621,1,2,0,2018,4,15,Online,89,Not_Canceled
INN13622,1,2,113,2018,6,13,Online,116.1,Not_Canceled
INN13623,0,2,56,2017,9,17,Offline,58,Not_Canceled
INN13624,1,2,302,2018,9,16,Offline,100,Canceled
INN13625,1,2,161,2018,3,25,Offline,130,Canceled
INN13626,0,3,55,2018,8,16,Online,149.4,Canceled
INN13627,2,3,148,2017,8,28,Online,79.9,Canceled
INN13628,2,5,29,2018,2,6,Online,81.54,Not_Canceled
INN13629,1,2,198,2018,9,9,Offline,90,Canceled
INN13630,0,4,323,2018,5,17,Offline,70,Canceled
INN13631,2,1,221,2017,10,10,Offline,65,Not_Canceled
INN13632,0,2,3,2018,4,7,Online,84,Not_Canceled
INN13633,0,3,103,2018,5,4,Offline,95,Canceled
INN13634,2,0,48,2018,4,10,Online,118.8,Not_Canceled
INN13635,0,1,3,2017,12,4,Online,75,Not_Canceled
INN13636,1,0,13,2018,4,18,Online,95,Not_Canceled
INN13637,0,2,58,2018,1,27,Offline,85.5,Not_Canceled
INN13638,1,2,62,2018,3,11,Online,60.29,Not_Canceled
INN13639,5,10,31,2018,12,4,Online,87.41,Canceled
INN13640,2,5,7,2018,11,2,Corporate,65,Not_Canceled
INN13641,0,1,0,2018,4,13,Online,89,Not_Canceled
INN13642,2,1,22,2018,5,1,Online,137.67,Canceled
INN13643,2,9,136,2018,4,20,Online,99.95,Canceled
INN13644,1,2,79,2018,4,4,Online,162.3,Not_Canceled
INN13645,2,3,34,2017,10,25,Offline,90,Not_Canceled
INN13646,2,0,386,2018,10,23,Offline,90,Canceled
INN13647,0,2,74,2017,9,18,Offline,109,Not_Canceled
INN13648,0,2,320,2018,8,18,Offline,90,Not_Canceled
INN13649,0,3,93,2018,9,1,Online,149.1,Canceled
INN13650,2,2,5,2018,5,29,Online,117.73,Canceled
INN13651,1,3,6,2018,10,31,Online,121.75,Not_Canceled
INN13652,0,3,104,2017,8,18,Online,76.5,Canceled
INN13653,1,2,53,2018,8,26,Online,140.7,Not_Canceled
INN13654,2,0,7,2018,6,26,Online,82.66,Not_Canceled
INN13655,0,2,2,2017,12,29,Online,109.61,Not_Canceled
INN13656,0,2,2,2018,3,22,Online,98,Not_Canceled
INN13657,0,2,88,2018,10,25,Online,104.4,Not_Canceled
INN13658,0,3,276,2018,9,22,Offline,95,Canceled
INN13659,2,1,14,2018,6,12,Online,159.33,Not_Canceled
INN13660,0,4,79,2018,11,29,Online,122,Not_Canceled
INN13661,1,0,35,2018,5,16,Corporate,89,Not_Canceled
INN13662,2,1,221,2017,10,17,Offline,65,Not_Canceled
INN13663,0,1,163,2018,10,15,Offline,115,Canceled
INN13664,1,1,38,2018,6,18,Offline,85.5,Not_Canceled
INN13665,0,1,1,2018,12,23,Online,59.03,Not_Canceled
INN13666,0,3,5,2018,3,8,Online,101,Canceled
INN13667,0,2,1,2018,3,8,Online,103,Not_Canceled
INN13668,0,1,18,2018,3,17,Online,95.48,Not_Canceled
INN13669,2,2,18,2018,11,25,Online,74.8,Canceled
INN13670,1,2,58,2018,7,18,Online,94.5,Canceled
INN13671,1,4,91,2018,9,7,Online,109.29,Not_Canceled
INN13672,1,3,223,2018,10,3,Online,102.85,Canceled
INN13673,1,4,6,2018,10,26,Aviation,110,Not_Canceled
INN13674,1,1,4,2018,8,8,Online,168,Not_Canceled
INN13675,0,2,1,2017,8,11,Online,162,Not_Canceled
INN13676,0,3,36,2017,10,13,Offline,91,Not_Canceled
INN13677,0,2,4,2018,6,16,Online,220,Not_Canceled
INN13678,0,1,8,2018,6,1,Corporate,98,Not_Canceled
INN13679,0,1,8,2018,3,8,Online,96,Not_Canceled
INN13680,1,0,19,2018,9,12,Online,89,Not_Canceled
INN13681,2,5,237,2018,12,28,Online,80.26,Canceled
INN13682,0,2,94,2017,12,3,Online,72.25,Not_Canceled
